source,redirected
"https://www-stage.pluralsight.com/cloud-guru/courses/deploying-a-minetest-server-using-azure-container-instances","https://www-stage.pluralsight.com/courses/deploying-a-minetest-server-using-azure-container-instances"
"https://www-stage.pluralsight.com/cloud-guru/courses/learn-linux-by-doing","https://www-stage.pluralsight.com/courses/learn-linux-by-doing"
"https://www-stage.pluralsight.com/cloud-guru/courses/hashicorp-packer","https://www-stage.pluralsight.com/courses/hashicorp-packer"
"https://www-stage.pluralsight.com/cloud-guru/courses/deploying-applications-with-aws-cdk","https://www-stage.pluralsight.com/courses/deploying-applications-with-aws-cdk"
"https://www-stage.pluralsight.com/cloud-guru/courses/aws-identity-and-access-management-iam-concepts","https://www-stage.pluralsight.com/courses/aws-identity-and-access-management-iam-concepts"
"https://www-stage.pluralsight.com/cloud-guru/courses/introduction-to-governance-and-compliance-on-azure","https://www-stage.pluralsight.com/courses/introduction-to-governance-and-compliance-on-azure"
"https://www-stage.pluralsight.com/cloud-guru/courses/designing-dynamic-kubernetes-admission-controllers","https://www-stage.pluralsight.com/courses/designing-dynamic-kubernetes-admission-controllers"
"https://www-stage.pluralsight.com/cloud-guru/courses/learning-hashicorp-consul","https://www-stage.pluralsight.com/courses/learning-hashicorp-consul"
"https://www-stage.pluralsight.com/cloud-guru/courses/nginx-and-the-lemp-stack","https://www-stage.pluralsight.com/courses/nginx-and-the-lemp-stack"
"https://www-stage.pluralsight.com/cloud-guru/courses/linux-system-maintenance","https://www-stage.pluralsight.com/courses/linux-system-maintenance"
"https://www-stage.pluralsight.com/cloud-guru/courses/microsoft-azure-security-essentials","https://www-stage.pluralsight.com/courses/microsoft-azure-security-essentials"
"https://www-stage.pluralsight.com/cloud-guru/courses/powershell-core-for-linux-admins","https://www-stage.pluralsight.com/courses/powershell-core-for-linux-admins"
"https://www-stage.pluralsight.com/cloud-guru/courses/managing-linux-servers-with-cockpit","https://www-stage.pluralsight.com/courses/managing-linux-servers-with-cockpit"
"https://www-stage.pluralsight.com/cloud-guru/courses/amazon-s3-basics","https://www-stage.pluralsight.com/courses/amazon-s3-basics"
"https://www-stage.pluralsight.com/cloud-guru/courses/getting-started-with-powershell","https://www-stage.pluralsight.com/courses/getting-started-with-powershell"
"https://www-stage.pluralsight.com/cloud-guru/courses/introduction-to-azure-resource-manager","https://www-stage.pluralsight.com/courses/introduction-to-azure-resource-manager"
"https://www-stage.pluralsight.com/cloud-guru/courses/file-processing-and-environment-communication-with-python","https://www-stage.pluralsight.com/courses/file-processing-and-environment-communication-with-python"
"https://www-stage.pluralsight.com/cloud-guru/courses/hands-on-with-aws-database-migration-service-dms","https://www-stage.pluralsight.com/courses/hands-on-with-aws-database-migration-service-dms"
"https://www-stage.pluralsight.com/cloud-guru/courses/aks-basics","https://www-stage.pluralsight.com/courses/aks-basics"
"https://www-stage.pluralsight.com/cloud-guru/courses/package-management-on-red-hat-linux-with-dnf-and-rpm","https://www-stage.pluralsight.com/courses/package-management-on-red-hat-linux-with-dnf-and-rpm"
"https://www-stage.pluralsight.com/cloud-guru/courses/introduction-to-machine-learning","https://www-stage.pluralsight.com/courses/introduction-to-machine-learning"
"https://www-stage.pluralsight.com/cloud-guru/courses/introduction-to-mlops-on-azure","https://www-stage.pluralsight.com/courses/introduction-to-mlops-on-azure"
"https://www-stage.pluralsight.com/cloud-guru/courses/azure-cli-essentials","https://www-stage.pluralsight.com/courses/azure-cli-essentials"
"https://www-stage.pluralsight.com/cloud-guru/courses/move-an-application-to-the-cloud-with-azure","https://www-stage.pluralsight.com/courses/move-an-application-to-the-cloud-with-azure"
"https://www-stage.pluralsight.com/cloud-guru/courses/cloudformation-deep-dive","https://www-stage.pluralsight.com/courses/cloudformation-deep-dive"
