source,redirected
"https://www-stage.pluralsight.com/cloud-guru/courses/plan-azure-kubernetes-service-aks","https://www-stage.pluralsight.com/browse?categories=course"
"https://www-stage.pluralsight.com/cloud-guru/courses/implementing-docker-security","https://www-stage.pluralsight.com/browse?categories=course"
"https://www-stage.pluralsight.com/cloud-guru/courses/managing-docker-on-linux-servers","https://www-stage.pluralsight.com/browse?categories=course"
"https://www-stage.pluralsight.com/cloud-guru/courses/basic-cost-optimization-in-azure","https://www-stage.pluralsight.com/browse?categories=course"
"https://www-stage.pluralsight.com/cloud-guru/courses/aws-certified-machine-learning-engineer-associate-mla-c01","https://www-stage.pluralsight.com/browse?categories=course"
"https://www-stage.pluralsight.com/cloud-guru/courses/aws-certified-ai-practitioner-aif-c01","https://www-stage.pluralsight.com/browse?categories=course"
"https://www-stage.pluralsight.com/cloud-guru/courses/governance-and-security-with-aws-lambda-functions","https://www-stage.pluralsight.com/browse?categories=course"
"https://www-stage.pluralsight.com/cloud-guru/courses/employing-best-practices-with-aws-lambda-functions","https://www-stage.pluralsight.com/browse?categories=course"
"https://www-stage.pluralsight.com/cloud-guru/courses/azure-networking-fundamentals","https://www-stage.pluralsight.com/browse?categories=course"
"https://www-stage.pluralsight.com/cloud-guru/courses/deploy-applications-to-azure-kubernetes-service-aks","https://www-stage.pluralsight.com/browse?categories=course"
"https://www-stage.pluralsight.com/cloud-guru/courses/azure-identity-and-access-fundamentals","https://www-stage.pluralsight.com/browse?categories=course"
"https://www-stage.pluralsight.com/cloud-guru/courses/manage-azure-kubernetes-service-aks","https://www-stage.pluralsight.com/browse?categories=course"
"https://www-stage.pluralsight.com/cloud-guru/courses/responsible-ai-with-amazon-bedrock","https://www-stage.pluralsight.com/browse?categories=course"
"https://www-stage.pluralsight.com/cloud-guru/courses/workflow-orchestration-with-google-cloud-composer","https://www-stage.pluralsight.com/browse?categories=course"
"https://www-stage.pluralsight.com/cloud-guru/courses/running-linux-servers-on-google-cloud","https://www-stage.pluralsight.com/browse?categories=course"
"https://www-stage.pluralsight.com/cloud-guru/courses/learn-google-cloud-by-doing","https://www-stage.pluralsight.com/browse?categories=course"
"https://www-stage.pluralsight.com/cloud-guru/courses/infrastructure-as-code-on-gcp-with-deployment-manager","https://www-stage.pluralsight.com/browse?categories=course"
"https://www-stage.pluralsight.com/cloud-guru/courses/hands-on-iot-on-gcp","https://www-stage.pluralsight.com/browse?categories=course"
"https://www-stage.pluralsight.com/cloud-guru/courses/crash-course-on-google-cloud-platform","https://www-stage.pluralsight.com/browse?categories=course"
"https://www-stage.pluralsight.com/cloud-guru/courses/az-220-microsoft-certified-azure-iot-developer-specialty","https://www-stage.pluralsight.com/browse?categories=course"
"https://www-stage.pluralsight.com/cloud-guru/courses/advanced-google-cloud-compute-engine","https://www-stage.pluralsight.com/browse?categories=course"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/deploying-a-static-site-with-github-actions","https://www-stage.pluralsight.com/browse?categories=labs"
"https://www-stage.pluralsight.com/cloud-guru/labs/gcp/create-a-streaming-data-pipeline-on-gcp-with-cloud-pubsub-dataflow-and-bigquery","https://www-stage.pluralsight.com/browse?categories=labs"
"https://www-stage.pluralsight.com/cloud-guru/labs/gcp/inspecting-cloud-logging-admin-activity-audit-logs","https://www-stage.pluralsight.com/browse?categories=labs"
"https://www-stage.pluralsight.com/cloud-guru/labs/gcp/view-sample-billing-data-with-bigquery","https://www-stage.pluralsight.com/browse?categories=labs"
"https://www-stage.pluralsight.com/cloud-guru/labs/azure/process-and-visualize-historical-iot-data-using-azure-time-series-insights","https://www-stage.pluralsight.com/browse?categories=labs"
"https://www-stage.pluralsight.com/cloud-guru/labs/azure/configure-a-load-balanced-vm-scale-set-in-azure","https://www-stage.pluralsight.com/browse?categories=labs"
"https://www-stage.pluralsight.com/cloud-guru/labs/azure/deploying-an-azure-database-for-postgresql","https://www-stage.pluralsight.com/browse?categories=labs"
"https://www-stage.pluralsight.com/cloud-guru/labs/azure/manage-devices-with-the-azure-iot-device-provisioning-service","https://www-stage.pluralsight.com/browse?categories=labs"
